Time,Velx1,Vely1,Velx2,Vely2,Velx3,Vely3
33.79649,0.0220881,0.9328118,0.02635831,0.941155,0.02171586,0.9049657
33.89755,0.02220238,0.9351801,0.02645369,0.9433955,0.02206309,0.9076992
33.99855,0.02237758,0.9375457,0.02659439,0.9456283,0.02250564,0.9104085
34.0996,0.0226217,0.939904,0.02678038,0.9478381,0.02305996,0.9131492
34.19695,0.02292343,0.9421698,0.0270056,0.9499361,0.02370791,0.9158161
34.29808,0.02331991,0.9445345,0.02730953,0.9521121,0.02449573,0.9186079
34.39921,0.02379254,0.9469146,0.02765826,0.9543177,0.02538918,0.9214205
34.49658,0.02433108,0.9492112,0.02805414,0.9564314,0.02636817,0.9241431
34.59765,0.02496367,0.9515944,0.02853836,0.9586158,0.02748087,0.9269517
34.69873,0.02569641,0.9540029,0.02910759,0.9608364,0.02871925,0.9297702
34.79978,0.02652872,0.9564211,0.02976108,0.9630727,0.03009239,0.9325919
34.89712,0.02740725,0.9587697,0.03045309,0.9652388,0.03152946,0.9353544
34.99819,0.02842152,0.9612002,0.03124804,0.967494,0.03315557,0.9381862
35.09926,0.02954071,0.9636323,0.0321246,0.9697428,0.03491256,0.9410133
35.19657,0.0307439,0.9659961,0.03308793,0.971906,0.03674497,0.9437661
35.29762,0.03211348,0.9684787,0.03417955,0.9741852,0.03878025,0.9466795
35.39869,0.03360524,0.9709452,0.0353808,0.9764482,0.04096829,0.9495649
35.49976,0.03523424,0.9733876,0.03671352,0.9786905,0.0433095,0.952438
35.5971,0.03693996,0.9757264,0.03812124,0.9808404,0.04570015,0.9552072
35.69818,0.03883346,0.9781517,0.03970987,0.9830499,0.04829377,0.958123
35.79926,0.04090161,0.9806148,0.04146497,0.9853041,0.05103033,0.9611023
35.89662,0.04301378,0.9830111,0.04327041,0.9874822,0.05377315,0.9640048
35.99772,0.04531962,0.9855242,0.04527703,0.989763,0.05669396,0.9670593
36.09884,0.04773005,0.9880727,0.04739377,0.9920797,0.05968967,0.9701772
36.19996,0.0502319,0.9906984,0.04961191,0.994471,0.06274367,0.9733707
36.29736,0.05272316,0.9933453,0.051838,0.9969101,0.06572288,0.9765305
36.3985,0.0553803,0.9961895,0.05424383,0.9995365,0.06884371,0.9799096
36.49962,0.05811067,0.9991033,0.05673504,1.002235,0.07198649,0.9834082
36.59701,0.06079558,1.001978,0.05922948,1.004895,0.07501727,0.9868459
36.69814,0.06362497,1.005055,0.06187531,1.007747,0.07815203,0.9904665
36.79928,0.06649886,1.008263,0.06459717,1.010743,0.08127833,0.9941851
36.89664,0.06929681,1.011492,0.06727077,1.013786,0.08427926,0.9978993
36.99777,0.07223601,1.014931,0.07010253,1.017022,0.08736723,1.001855
37.0989,0.07524224,1.018492,0.07303133,1.0204,0.09042224,1.00589
37.19628,0.07814999,1.021999,0.0758861,1.02372,0.09333991,1.009845
37.29741,0.08117916,1.025735,0.07885601,1.027305,0.09634216,1.014055
37.39862,0.08421608,1.029554,0.08187892,1.030944,0.09929947,1.018345
37.49978,0.08724628,1.033457,0.08488508,1.034696,0.10221,1.022713
37.59718,0.09017652,1.037323,0.08781464,1.038426,0.1050034,1.027004
37.69832,0.09318882,1.041441,0.09081294,1.042403,0.1078741,1.031535
37.79947,0.09618501,1.045639,0.09380485,1.046475,0.110713,1.036142
37.89686,0.09906114,1.049751,0.09667222,1.050467,0.1134029,1.040654
37.99803,0.1019923,1.054079,0.0995737,1.054646,0.1161612,1.045431
38.09916,0.10487,1.058509,0.1024395,1.05892,0.1188792,1.050298
38.19655,0.1075907,1.062838,0.1051174,1.063097,0.1214723,1.055108
38.29767,0.1103231,1.067437,0.10778,1.067512,0.1241361,1.060193
38.3988,0.1129384,1.072244,0.1103186,1.072114,0.1267757,1.065454
38.49992,0.1155035,1.077148,0.112781,1.076832,0.1294271,1.070838
38.59732,0.1179005,1.081979,0.1150499,1.081464,0.1319903,1.076114
38.69844,0.1202852,1.08722,0.1172494,1.086502,0.1346891,1.081798
38.79957,0.1226047,1.092588,0.1193451,1.091686,0.137442,1.08764
38.89695,0.1247792,1.097946,0.1212467,1.096874,0.1401487,1.093389
38.99805,0.1270079,1.103673,0.1231457,1.102402,0.1430386,1.099568
39.09916,0.1291988,1.109539,0.1249887,1.108071,0.1459651,1.105892
39.19654,0.1313012,1.115402,0.1267174,1.113711,0.1488347,1.112179
39.29764,0.1334512,1.12155,0.1284654,1.119581,0.1518348,1.118842
39.39874,0.1355744,1.127768,0.1301845,1.125451,0.1548104,1.125665
39.49983,0.1376625,1.13403,0.1318538,1.131313,0.1577779,1.132664
39.59718,0.1395863,1.140104,0.133385,1.136931,0.1605507,1.139578
39.69828,0.1414663,1.146515,0.1348786,1.142834,0.1633258,1.147016
39.79936,0.1432551,1.152957,0.1363083,1.148762,0.1659641,1.154583
39.89671,0.144873,1.159158,0.1376005,1.15446,0.1683162,1.162044
39.9978,0.1464733,1.165638,0.1388967,1.160379,0.1706169,1.169891
